pMIG_plus_1	pMIG_plus_2	pMIG_plus_3	pMIG_plus_4	pMIG_plus_5	pMIG_plus_6	pMIG_BCR_ABL_1	pMIG_BCR_ABL_2	pMIG_BCR_ABL_3	pMIG_BCR_ABL_4	pMIG_BCR_ABL_5	pMIG_BCR_ABL_6
0.047662621	0.100522101	0.046367565	0.412239566	0.188655384	0.624537966	0.070451156	0.041400703	0.059461607	0.049131383	0.061876682	0.063292528
0.07418302	0.094674015	0.064336841	0.127461731	0.04854576	0.057734589	0.188699688	0.243940779	0.216099696	0.172497756	0.150499888	0.1156893
0.190609804	0.159170602	0.150212608	0.035145841	0.091991424	0.171970254	0.035553533	0.043450061	0	0.020819632	0.032853106	0.02395222
0.066081335	0.018492604	0	0.284642051	0.026021679	0	0	0	0	0	0	0
3.234778735	3.544448292	3.272235247	2.986824115	2.673701138	3.639602631	3.792772078	3.416056043	3.670115181	3.227938186	3.733169924	3.673398126
4.891370578	5.026831037	4.900166418	4.560794423	4.418615001	5.330196247	5.461954128	5.292108089	5.337336456	5.417393479	5.318237292	5.274403314
3.843089417	3.964352421	4.00568742	3.736723923	3.640979475	4.498289169	4.625124342	4.438645497	4.519466422	4.054414388	4.533712843	4.380653267
0.121604961	0.061837152	0.112623009	0.15236127	0.09512871	0.020407186	0.032957458	0	0.07418302	0.037134078	0.061676536	0.070205476
0.023005334	0.006373635	0	0.141686516	0	0	0	0	0	0	0	0
3.779270228	3.88234959	3.708187236	3.620703698	3.411884473	4.567788797	4.258910826	4.056332075	4.241901184	4.159774481	4.202621456	4.170870458
6.623938538	6.816625304	6.798426438	6.437958424	6.658482855	6.572206045	6.896102281	6.855329473	6.759542028	7.088597457	6.901361706	6.897143597
4.324853797	4.526175257	4.505706771	4.113950482	3.872070284	4.77952764	4.881155573	4.780499086	4.813632426	4.888981852	4.824513297	4.792886579
4.386148755	4.547961814	4.408147986	4.088234901	3.946917968	4.97258238	5.049186391	4.857169873	4.968404147	4.79157447	4.874703537	4.815857178
5.738884004	5.89555226	5.825762735	5.351002809	4.89816481	6.513778119	6.547951021	6.32575877	6.479178814	6.273221204	6.462708386	6.455000008
4.721449222	4.586764743	4.644831122	4.430399025	4.310994421	4.8065406	4.935662465	4.777572262	4.876512035	4.892308445	4.933553755	4.988789193
4.188424663	4.154518402	4.01565813	3.624615633	3.713200903	4.411290648	4.661806595	4.544182423	4.638317163	4.471597185	4.714470835	4.678646614
7.907611763	7.827279183	7.873394894	7.815741923	7.651869704	7.908338575	7.959845487	7.965351411	7.982919442	7.864155185	7.956527171	7.911865318
8.108022563	8.440254594	8.58267266	8.457015542	7.931564876	9.235040104	8.758872781	8.540701515	8.486782742	8.929364942	8.517795348	8.49306285
4.457443265	4.638606783	4.575826623	4.303853794	4.02383196	5.172751516	5.119908081	5.021963802	4.98856654	4.889677959	5.158724796	5.129781691
4.965207091	5.181110504	5.138716189	4.974965175	4.376866846	6.041019515	6.196030591	5.928796672	6.025480674	6.129320114	6.021517482	5.928716149
5.584253001	5.656607915	5.674279851	5.20758445	4.760220946	6.416495237	6.452300553	6.283042038	6.411712655	6.472333421	6.224916217	6.309516371
6.793466755	6.809530205	6.854993017	6.441040205	6.060466811	7.375274067	7.470325358	7.374517881	7.44610732	7.479545858	7.389231222	7.393304644
6.83960693	7.187391666	7.201692665	6.976123014	6.398447856	7.994506185	8.171412014	8.047478406	8.017509969	8.346136943	8.095164907	8.107384487
4.62960142	4.575820573	4.62700559	4.330888203	4.154080881	4.849553976	4.873719706	4.786465677	4.787892115	4.774070145	4.801841549	4.786606816
0.01777072	0.036472668	0.007706068	0.015565078	0.010398931	0.008867814	0.023484888	0	0	0	0	0
0.027092888	0	0.011764216	0.1617987	0	0	0	0	0	0.027911586	0.054703471	0
0.029412599	0.024345639	0.008534103	0.067720623	0.078737021	0.009822015	0.025996883	0.031838524	0.03675032	0.030323647	0.031949723	0.034834786
0	0.0078779	0.024575001	0	0.011116109	0	0.025099687	0.010320752	0	0.029404966	0.007834294	0.066879588
4.69725117	4.46091945	4.489138277	4.680976911	4.530851075	4.349832323	4.36149467	4.404514883	4.487923619	4.52508539	4.406944768	4.432030707
0.024058495	0.077977834	0.120431041	0.233890514	0.082369192	0.047543275	0.021272903	0.051564634	0	0.024733419	0.019646127	0.028459673
2.43945027	2.370649748	2.293373427	2.508557957	2.816507551	2.438133135	3.241010319	3.322820847	3.389076653	2.804427405	3.11560428	3.156106948
2.239657716	2.027536266	2.1506669	1.952605677	1.822579243	2.935369223	2.269087022	2.270768126	2.373993359	2.254760312	2.504129666	2.487010346
0.033087887	0.003946428	0	0.081431941	0.005574351	0	0.0126055	0.005173364	0.017865196	0.029317745	0.034670994	0.011309064
0.6327419	0.570321083	0.637689994	0.720331006	0.752900987	0.545624453	0.235532237	0.344844401	0.282756481	0.301310201	0.278560521	0.291838095
0.027812529	0	0.024020612	0.094711844	0.032323333	0	0	0	0	0	0	0.032879195
0	0	0.03625321	0.174608394	0.048728069	0	0.0186628	0	0	0.021717646	0	0.024986399
0.017594432	0.014547401	0	0.030598388	0.020491392	0	3.763475315	3.698451869	3.606762002	1.218216996	1.623403365	1.574556897
0.005444242	0.008987837	0.004708104	0.065382054	0.006356643	0	0.009596888	0	0	0	0.004440972	0
0.01799657	0	0.011696114	0.106989047	0.046827964	0.004495798	0	0.009781377	0	0	0.011032986	0.016036124
0.271561931	0.199734527	0.198702842	0.284636129	0.299802634	0.244515685	0.328181589	0.226896895	0.19557312	0.102455098	0.271320488	0.447698733
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.078979205	0	0	0	0	0	0
0.927631019	0.881481383	1.035476114	0.883540273	0.982116332	0.723297302	0.592699569	0.524816931	0.668287989	0.54361169	0.713379091	0.653947838
0.882336285	0.679848031	0.703812124	0.11018749	0.427247868	0.540472709	0.24035219	0.47951307	0.676710621	0.330411542	0.33361837	0.433740388
0.406437621	0.356613737	0.301057293	0.428486538	0.563782919	0.309789697	0.201572389	0.316159648	0.399163436	0.232315697	0.312961349	0.264510009
0	0	0	0.016393053	0	0	0	0	0	0	0.007660606	0.011134763
0.0130422	0	0.005651753	0.099725424	0	0.006501606	0	0	0	0	0	0
0	0	0	0.123416832	0.056192144	0.012167481	0	0	0	0	0	0
3.956930185	4.030194804	3.947647457	3.713266901	3.67356773	3.788059224	3.939593318	3.959009666	4.037303144	3.891137231	3.95069236	3.989974584
0.999173099	1.15444063	1.387676855	0.746849323	1.556056584	1.536033001	0.843934012	1.048047814	0.99210928	0.927091657	1.038337845	1.261085452
0.021391031	0	0.009280777	0.126281465	0.012520504	0	0.018901468	0	0	0	0	0.012728158
2.80898013	2.5558824	2.502918661	2.616444745	2.701387147	2.425966791	2.508301872	2.695392565	2.576652736	2.451153073	2.757159827	2.783664086
0.008531909	0.00705378	0.007376954	0.029653029	0.029662357	0	0	0.009242274	0	0	0.00696089	0
5.409713385	5.572146914	5.707276296	6.008038621	5.948748006	6.072247318	6.613983898	6.585362192	6.580412346	6.994670229	6.803459544	6.760779816
0.086002027	0.064233769	0.08196934	0.178046593	0.158009928	0.331166326	0.345157894	0.36432141	0.239135265	0.166081677	0.197650292	0
0.03000505	0	0	0	0.06888897	0	0	0	0	0	0.072316168	0
4.382266064	4.43839932	4.372039681	4.717468057	4.426801472	5.011003564	4.627180737	4.462484277	4.551479104	5.747395456	5.279397005	5.347917185
3.620375269	3.878901867	3.449357996	3.528471302	3.455460057	3.414136886	3.474280278	3.196556687	3.369660505	3.551835897	3.626812904	3.626252217
1.613008227	1.625139542	1.722343609	2.034159359	1.98352448	1.426892694	1.429289229	1.428721283	1.756280366	1.075922774	1.341234326	1.566878461
0	0.029659248	0	0.433316297	0.268854744	0.104741765	0.031744535	0	0	0	0	0.04234134
0	0	0	0.046695139	0	0	0	0	0	0	0	0
0.018217399	0.015062469	0	1.614577935	0.774794227	1.339627704	1.727192935	2.219726126	1.555531514	2.216855256	2.225885694	2.143576275
1.123407958	1.178223834	1.109193378	0.7718653	0.703230962	1.140248589	1.358700074	1.278062086	1.494569217	1.161307264	1.035954636	1.064137865
1.860275542	1.656189722	1.565114572	0.875725027	0.931371416	0.790988843	1.055452512	1.028052801	1.098419558	0.835918417	1.16963002	1.021614752
0.013570139	0.005622681	0	0.011889306	0.007938578	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.025801617	0	0.011201431	0.044824381	0.04485333	0	0	0	0.01621032	0.026585073	0.041842929	0.060476046
0	0	0	0	0	0	0.085317232	0.103703077	0.156949253	0.905141374	0.837444367	0.882184444
4.787035376	4.698296279	4.48464086	4.398794987	4.395405605	4.565560621	4.674053819	4.616975157	4.743908063	4.525968621	4.671163139	4.672034913
8.417029691	8.932710824	8.885437092	8.623563294	7.981886894	9.623985711	9.893083062	9.598835997	9.724481452	10.00130967	9.761404961	9.727530806
0.327298761	0.622846035	0.358050739	0.705427693	0.325569474	0.557999155	0.772198164	0.258579224	0.398251852	0.494839524	0.407334258	0.47169212
5.254960566	6.138544184	6.36951883	5.971989513	5.665497945	6.871313873	6.517631598	6.389716511	6.363456714	5.95243142	5.900639822	5.955673153
6.833358181	7.236062042	7.325035557	7.077712995	6.643504129	7.935648323	7.472577125	7.41143472	7.408754313	7.065809237	6.888998894	6.808706815
0.009023694	0	0	0.100131691	0.010528451	0.017902387	0	0	0	0	0.021977123	0
0.253148205	0.055891979	0.219996796	0.32012302	0.151793887	0	0.059964348	0.207896599	0.083764806	0.197347085	0.108588687	0.079341926
0	0	0	0.125955741	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.009674963	0	0.00836473	0.098495019	0.033597929	0	0	0	0	0	0.007893984	0.01147324
0.042918563	0	0.009379925	0.162045	0.012654038	0.010796979	0	0	0	0	0.026398385	0
0.021899825	0	0.009507644	0.084454964	0.02554552	0	0.009705945	0	0.014602673	0.035820384	0.039929097	0.046524167
4.451580394	4.294620749	4.557747043	4.387893251	4.489671375	4.051137144	3.684347485	3.697629276	3.746936151	3.842898401	3.333868782	3.278867942
2.858259558	2.799161926	2.702936748	2.426892694	2.709742786	2.697807174	1.9471275	2.098433033	1.899771151	2.552539384	2.69908739	2.700355374
0	0	0	0.108742827	0	0	0	0	0	0	0	0
0	0	0	0.053938337	0	0	0	0	0	0	0	0
4.967523703	5.02762738	5.01464541	4.928427177	5.033660861	4.941242496	5.32574618	5.261139625	5.297125371	5.317304068	5.316761219	5.148844645
0.007314257	0	0	0.0871922	0.008536742	0	0.006458362	0	0	0	0.017827578	0
0.032117633	0	0	0.109268679	0.018812613	0.016076501	0	0	0	0	0	0
0	0	0	0.234146888	0	0	0.22584375	0	0.299010149	0.130779478	0.109321507	0.331918424
0	0	0	0.21317057	0	0	0	0	0	0	0	0
0	0	0	0	0.130194578	0.114267199	0	0.121966271	0	0.413460854	0.618682204	0.132689095
0	0	0	0	0	0	0	0	0	0	0	0
0	0.011111914	0.034574654	0.091481306	0.015666264	0	0	0	0	0	0	0
0.013364979	0	0	0.139266469	0.01557935	0	0.035136971	0	0	0.027413968	0	0.014096399
0	0	0.019549063	0	0	0	0	0	0	0	0	0
0	0	0	0	0.021005337	0	0	0	0	0	0	0
0	0	0	0.108528204	0.018681029	0	0	0	0	0	0	0
0.216541781	0.093343012	0.049513953	0.098346653	0.06642458	0.057066057	0.259113367	0.285605809	0.235393762	0.458707466	0.498368321	0.391339906
3.162579043	3.172626722	3.123172855	3.149778005	3.003890027	3.119691494	3.159646945	3.115251362	3.054768614	3.220518793	3.1981578	3.195575954
0	0	0	0	0	0	0.042599515	0	0	0	0	0
0.044035517	0	0	0	0	0	0	0	0	0	0	0
0.627381779	0.552856086	0.390359526	1.004465437	0.801784447	1.12884767	1.53900988	1.548727601	1.600992823	1.121307227	1.010135315	1.093323539
2.36134447	2.559670456	2.554205719	2.544324638	1.720921952	3.416162813	3.715311344	3.698107326	3.574186299	3.242808264	3.416999132	3.417425887
5.54159847	5.342700515	5.499067738	5.568126376	5.649606837	5.329694102	5.106272933	5.088357883	5.255153236	4.618949255	5.051750564	5.017151374
0.557359112	0.290082269	0.41666142	0.791405684	0.650627634	0.523058054	0.325118115	0.285244772	0.349853265	0.332836231	0.237358129	0.310180717
0	0	0	0	0	0	0.038051365	0.041298782	0.027038943	0.039299012	0.069530463	0.025611993
0.015396943	0.050266807	0.026495273	0.026806857	0.017940716	0.01532757	0	0	0	0	0	0.018241617
0.03433293	0.028414974	0.044315775	0.116573294	0.039950147	0.050978883	0.030360941	0.073339849	0.021584905	0.035341114	0.055577453	0.040617258
0.036598561	0.029985268	0	0.179911	0	0.036112091	0	0	0.045086866	0.037283954	0	0
0.0608736	0.083177415	0.078421152	0.138227313	0.082269307	0.089940654	0.155934414	0.227980068	0.194035346	0.817967008	0.979850484	0.960521348
5.071814144	5.143511788	5.026463686	5.157787509	5.199205111	4.924888495	4.657028273	4.601607385	4.594435088	4.502521556	4.690282989	4.74043111
4.064262056	4.407726634	4.274172189	4.179710084	4.025454096	4.74313254	4.939565111	4.598216307	4.601137869	4.266524209	4.772703859	4.609749053
0.012408427	0	0	0.084652247	0.028790348	0	0	0	0	0	0	0
0.021358479	0	0	0.037077554	0	0	0	0	0	0	0	0
0.067002442	0	0.014730059	0.142507545	0	0.016970199	0	0.018444746	0	0	0	0.020186977
0	0	0.008142532	0.171486114	0.021625837	0	0	0	0	0	0	0
4.39694722	4.415339532	4.459280784	4.746361142	4.456635328	4.623679608	3.545449498	3.801375975	3.625761437	3.832444482	3.849098545	3.736041974
6.204265945	6.172973479	6.184151335	5.892126265	5.894221164	5.854619084	4.90322631	4.921150658	4.868874398	5.01021142	5.123380642	5.129522072
2.756972026	2.403090443	2.49033394	0.409055241	0.409199741	0.262655649	0.138022801	0.148888562	0.14918131	0.186484077	0.232113043	0.326555756
0.065677494	0.093999002	0.111620426	2.743486963	2.144480418	0.143175267	2.214143461	1.953980355	2.210987265	1.521402571	1.758337293	1.730952913
0.110222108	0.021982948	0.034336874	1.170585284	0.912738761	1.505169402	0.502529194	0.801258834	0.633198686	0.882150786	1.025957208	1.050292722
0.022897704	0.018933079	0.019781465	0.355179813	0.078483593	0.022808811	0	0	0	0	0.037154606	0.053684268
0.027356638	0	0	0.09348351	0	0	0.024181645	0	0	0	0.011215932	0
0.021749621	0	0.009434018	0.019043995	0	0.042971918	0	0	0	0	0	0
1.343663647	1.317454582	1.415353054	1.175716203	1.049282249	1.412136571	1.324568694	1.158052597	1.357461921	1.221697699	1.417709419	1.535853894
1.898715287	2.051925406	2.404905846	2.300208673	2.537430265	1.649357935	1.792551376	2.235181734	2.266813521	2.700741543	2.501989366	2.533047474
0.021737115	0.017986026	0.006293873	0.01272567	0	0.007241696	0.006427166	0	0.009115735	0	0	0.008636644
2.288913679	2.150754622	2.173328949	3.598555773	3.609743145	3.588792576	3.028510807	3.22789661	3.073534065	2.795388773	2.995354263	2.867787764
5.646704142	5.724000804	5.746121935	5.564475727	5.623817125	5.663458482	6.027978959	6.020479977	6.048458537	6.05540392	6.029547855	6.020573317
2.589931232	2.582194682	2.390656681	2.824920565	2.676118436	2.531381461	2.401848875	2.215964312	2.463201304	2.152984874	2.603793673	2.50019783
5.672193361	5.539320136	5.672682741	5.997820787	6.13625497	5.400835045	5.107608368	5.307118823	5.279954094	5.242789213	5.059199508	5.097686637
0.016550518	0.013684127	0	0.190461892	0.038305111	0.016477493	0.014625095	0.017911079	0	0.050534295	0.013509226	0
0.005163819	0.004268716	0	0.096427436	0.018018084	0	0	0	0	0	0.00421171	0.0122333
5.274768566	5.41021219	5.304226271	5.112124608	5.094016439	5.128998572	5.26304192	5.122834205	5.179849391	4.957872821	5.278928883	5.247403492
4.285476201	3.974299858	3.998186475	4.110663913	4.116031993	3.915530461	3.940401698	3.905793731	3.881625468	4.038084947	4.051380803	4.02034218
0	0.016667465	0	0.358057493	0.091808679	0.63892275	1.429615964	1.206861987	1.503587892	3.359838798	3.108962635	3.066154649
5.376505716	5.217734796	5.102099588	5.157650097	5.204031133	5.17227548	5.123330974	5.066795292	5.100674953	5.147933467	5.109105599	5.046656938
0	0	0	0.069118647	0	0	0	0	0	0	0	0
0.028609604	0.023674507	0	0.025039429	0.097723376	0.056406787	0	0.015561653	0.035736506	0.029469	0.023370621	0.017033932
0.029610911	0.008208779	0	0.051432802	0.034502958	0.009891538	0	0	0	0	0	0.011778411
0	0	0	0	0	0	0	0	0	0	0	0
1.414774183	1.317304068	1.118552427	1.152728587	1.217373427	1.019025771	1.481056061	1.426313067	1.74769245	1.501235306	1.414801239	1.537465055
2.980453108	2.358522858	2.604422463	1.54072166	0.645080922	0.35615959	0.124655682	0.077482289	0.045313654	0	0.058834318	0.125130924
0.008616409	0	0	2.302272252	2.064144764	1.999213517	1.661211453	1.387450776	1.720900069	2.452563808	2.831964368	2.846374967
0.953664556	0.858267516	1.000194751	0.936804128	0.916718156	0.707187269	1.056528039	0.709912581	1.145344863	0.739493865	1.190077502	1.1153396
0.308480871	0.135524232	0.240959047	0.243737315	0.198253999	0.13445609	0.035287476	0.053781704	0.062006872	0.010394606	0.095736368	0.058801077
0	0	0	0.040069983	0.020176449	0	0	0	0	0	0	0
0	0	0.01435815	0.278722267	0.040460434	0	0	0.018926386	0.021862595	0	0.014276271	0
5.897651874	5.552081911	5.646606229	5.317257029	5.433970943	5.282328596	5.321264302	5.305273804	5.251173719	5.403196131	5.385917606	5.414683545
0.080673625	0.044955839	0	0.415928449	0.093490406	0.405715771	0.048060373	0	0.100223483	0.109424217	0.087491627	0.125407106
0.729739825	0.685014374	0.577285246	0.643349195	0.462329834	0.497868822	0.849034472	0.338739306	0.494130884	0.50064503	0.680239728	0.824305139
0.042956374	0.044343336	0.027983469	0.09234128	0.133554583	0.084267861	0.539631317	0.452413044	0.631256112	0.382760202	0.66475042	0.710595089
3.581773026	3.520585682	3.472188804	3.29265514	3.344622586	3.895331708	4.4319104	4.024647688	4.235121981	4.502801578	4.448980218	4.537476237
0.025779793	0.010708311	0	0.044851372	0	0	0	0.007030221	0	0	0	0
0.028371829	0.011543699	0	0.191474217	0.046112159	0	0.314071174	0.497644042	0.377211502	0.354041354	0.331157152	0.293935444
5.447020391	5.333656292	5.285790584	5.948098527	5.808073514	5.428520975	5.821462773	5.871979141	5.831071579	5.869538324	5.751613682	5.757196637
0	0	0	0.03433617	0	0	0	0	0	0	0	0
0	0.027675536	0	0.362850256	0.038850528	0	0	0	0.041722819	0.034337578	0	0
0.316718072	0.157912947	0.164418157	0.085177296	0.166145966	0.470022427	0.08682452	0.155179294	0.121114761	0.193437441	0.118719325	0.058568642
3.502241481	3.555104446	3.468674541	4.370457255	4.701072146	3.542778069	3.54630183	3.664278027	3.559748759	3.709544298	3.954391759	3.887924881
1.047301061	0.954716704	0.948603838	2.814527865	2.431299353	0.65566415	1.219146831	1.480673569	1.748422589	1.08664112	1.36596683	1.333108825
0.0095605	0	0	0.120517834	0.013667478	0	0	0	0	0.006055537	0	0
3.724912159	3.687687811	3.689779979	3.829372641	3.58759302	3.532404242	3.776683056	3.822016271	3.642447432	3.867639523	3.849198652	3.740517462
4.045233261	4.070810053	3.980454936	4.225799339	4.253361542	3.780950455	4.31345629	4.330171144	4.371823681	4.230487404	4.387534871	4.419066905
3.43858695	3.442849303	3.346259123	3.405726934	3.794228694	3.319747979	3.569746263	3.555092172	3.523662314	3.385628445	3.477198076	3.470575909
4.250203656	4.13905195	4.143458727	4.248921871	4.331332601	4.231770309	4.253497698	4.266726583	4.230133829	4.289399231	4.284040264	4.3073338
5.171258878	5.152613405	5.219904204	5.181070738	5.02629547	5.509436159	5.486170525	5.437337615	5.384153445	5.018309246	5.355100861	5.329127185
0.404511885	0.457136171	0.411511937	0.761557615	0.450770487	0.226092924	0.434126983	0.425119807	0.21621644	0.195584458	0.442488129	0.399271737
0.095376396	0.063714292	0.033649093	0.162657344	0.152531312	0.805095129	0.454923374	0.456063851	0.387552241	0.289987872	0.490048407	0.363466035
